Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
333.680000,0.080000,77.980000,78.220000,77.710000,0.000000,-17.000000,-693.000000
333.700000,0.080000,77.980000,78.230000,77.710000,0.000000,-17.000000,-693.000000
333.710000,0.080000,77.980000,78.230000,77.710000,0.000000,-17.000000,-693.000000
333.730000,0.080000,77.980000,78.230000,77.710000,0.000000,-17.000000,-693.000000
333.740000,0.080000,77.980000,78.230000,77.710000,0.000000,-17.000000,-693.000000
333.760000,0.080000,77.980000,78.230000,77.710000,0.000000,-17.000000,-693.000000
333.770000,0.080000,77.980000,78.230000,77.710000,0.000000,-17.000000,-693.000000
333.790000,0.080000,77.980000,78.230000,77.710000,0.000000,-17.000000,-693.000000
333.800000,0.080000,77.980000,78.230000,77.710000,0.000000,-17.000000,-693.000000
333.820000,0.090000,77.980000,78.230000,77.710000,180.000000,0.000000,0.000000
333.830000,0.090000,77.980000,78.230000,77.710000,210.000000,0.000000,0.000000
333.850000,0.100000,77.980000,78.230000,77.710000,210.000000,0.000000,0.000000
333.860000,0.110000,77.980000,78.230000,77.710000,240.000000,0.000000,0.000000
333.880000,0.110000,77.980000,78.220000,77.710000,240.000000,0.000000,0.000000
333.890000,0.120000,77.980000,78.220000,77.710000,270.000000,0.000000,0.000000
333.910000,0.130000,77.980000,78.220000,77.710000,270.000000,0.000000,0.000000
333.920000,0.140000,77.980000,78.220000,77.710000,300.000000,0.000000,0.000000
333.940000,0.140000,77.980000,78.210000,77.710000,300.000000,0.000000,0.000000
333.950000,0.150000,77.980000,78.210000,77.710000,300.000000,0.000000,0.000000
333.970000,0.160000,77.980000,78.210000,77.710000,300.000000,0.000000,0.000000
333.980000,0.170000,77.980000,78.200000,77.710000,300.000000,0.000000,0.000000
334.000000,0.180000,77.980000,78.200000,77.710000,330.000000,0.000000,0.000000
334.010000,0.190000,77.980000,78.190000,77.710000,330.000000,0.000000,0.000000
334.030000,0.200000,77.980000,78.190000,77.710000,330.000000,0.000000,0.000000
334.040000,0.210000,77.980000,78.180000,77.710000,330.000000,0.000000,0.000000
334.060000,0.210000,77.980000,78.180000,77.710000,330.000000,0.000000,0.000000
334.070000,0.220000,77.980000,78.170000,77.710000,360.000000,0.000000,0.000000
334.090000,0.240000,77.980000,78.170000,77.710000,360.000000,0.000000,0.000000
334.100000,0.250000,77.980000,78.170000,77.710000,510.000000,0.000000,0.000000
334.120000,0.270000,77.980000,78.170000,77.710000,600.000000,0.000000,0.000000
334.130000,0.290000,77.980000,78.170000,77.710000,660.000000,0.000000,0.000000
334.150000,0.310000,77.980000,78.170000,77.710000,750.000000,0.000000,0.000000
334.160000,0.340000,77.980000,78.160000,77.710000,870.000000,0.000000,0.000000
334.180000,0.360000,77.980000,78.160000,77.710000,930.000000,0.000000,0.000000
334.190000,0.390000,77.980000,78.160000,77.710000,1020.000000,0.000000,0.000000
334.210000,0.430000,77.980000,78.150000,77.710000,1050.000000,0.000000,0.000000
334.220000,0.460000,77.980000,78.150000,77.710000,1200.000000,0.000000,0.000000
334.240000,0.500000,77.980000,78.150000,77.710000,1260.000000,0.000000,0.000000
334.250000,0.540000,77.980000,78.140000,77.710000,1290.000000,0.000000,0.000000
334.270000,0.580000,77.980000,78.140000,77.710000,1410.000000,0.000000,0.000000
334.280000,0.630000,77.980000,78.140000,77.710000,1440.000000,0.000000,0.000000
334.300000,0.670000,77.980000,78.140000,77.710000,1500.000000,0.000000,0.000000
334.310000,0.720000,77.980000,78.130000,77.710000,1560.000000,0.000000,0.000000
334.330000,0.770000,77.980000,78.130000,77.710000,1710.000000,0.000000,0.000000
334.340000,0.820000,77.980000,78.130000,77.710000,1740.000000,0.000000,0.000000
334.360000,0.880000,77.980000,78.120000,77.710000,1800.000000,0.000000,0.000000
334.370000,0.940000,77.980000,78.120000,77.710000,1860.000000,0.000000,0.000000
334.390000,1.000000,77.980000,78.120000,77.710000,1950.000000,0.000000,0.000000
334.400000,1.060000,77.980000,78.120000,77.710000,2010.000000,0.000000,0.000000
334.420000,1.120000,77.980000,78.120000,77.710000,2070.000000,0.000000,0.000000
334.430000,1.190000,77.980000,78.120000,77.700000,2160.000000,0.000000,0.000000
334.450000,1.250000,77.980000,78.120000,77.700000,2190.000000,0.000000,0.000000
334.460000,1.320000,77.980000,78.120000,77.700000,2220.000000,0.000000,0.000000
334.480000,1.390000,77.980000,78.120000,77.700000,2280.000000,0.000000,0.000000
334.490000,1.470000,77.980000,78.120000,77.700000,2340.000000,0.000000,0.000000
334.510000,1.540000,77.980000,78.120000,77.700000,2400.000000,0.000000,0.000000
334.520000,1.610000,77.980000,78.120000,77.700000,2430.000000,0.000000,0.000000
334.540000,1.690000,77.980000,78.120000,77.700000,2460.000000,0.000000,0.000000
334.550000,1.770000,77.980000,78.120000,77.700000,2550.000000,0.000000,0.000000
334.570000,1.850000,77.980000,78.110000,77.700000,2610.000000,0.000000,0.000000
334.580000,1.930000,77.980000,78.110000,77.700000,2640.000000,0.000000,0.000000
334.600000,2.010000,77.980000,78.110000,77.700000,2760.000000,0.000000,0.000000
334.610000,2.100000,77.980000,78.110000,77.700000,2820.000000,0.000000,0.000000
334.630000,2.190000,77.980000,78.110000,77.700000,3000.000000,0.000000,0.000000
334.640000,2.290000,77.980000,78.110000,77.700000,3000.000000,0.000000,0.000000
334.660000,2.380000,77.980000,78.110000,77.700000,3000.000000,0.000000,0.000000
334.670000,2.470000,77.980000,78.110000,77.700000,3000.000000,0.000000,0.000000
334.690000,2.560000,77.980000,78.110000,77.700000,3000.000000,0.000000,0.000000
334.700000,2.660000,77.980000,78.110000,77.700000,3000.000000,0.000000,0.000000
334.720000,2.750000,77.980000,78.110000,77.700000,3000.000000,0.000000,0.000000
334.730000,2.840000,77.980000,78.110000,77.700000,3000.000000,0.000000,0.000000
334.750000,2.930000,77.980000,78.110000,77.700000,3000.000000,0.000000,0.000000
334.760000,3.030000,77.980000,78.110000,77.700000,3000.000000,0.000000,0.000000
334.780000,3.120000,77.980000,78.110000,77.700000,3000.000000,0.000000,0.000000
334.790000,3.210000,77.980000,78.110000,77.700000,3000.000000,0.000000,0.000000
334.810000,3.300000,77.980000,78.110000,77.700000,3000.000000,0.000000,0.000000
334.820000,3.400000,77.980000,78.110000,77.700000,3000.000000,0.000000,0.000000
334.840000,3.490000,77.980000,78.110000,77.700000,3000.000000,0.000000,0.000000
334.850000,3.580000,77.980000,78.110000,77.700000,3000.000000,0.000000,0.000000
334.870000,3.670000,77.980000,78.110000,77.700000,3000.000000,0.000000,0.000000
334.880000,3.770000,77.980000,78.110000,77.700000,3000.000000,0.000000,0.000000
334.900000,3.860000,77.980000,78.120000,77.700000,3000.000000,0.000000,0.000000
334.910000,3.950000,77.980000,78.120000,77.700000,3000.000000,0.000000,0.000000
334.930000,4.050000,77.980000,78.120000,77.700000,3000.000000,0.000000,0.000000
334.940000,4.140000,77.980000,78.120000,77.700000,3000.000000,0.000000,0.000000
334.960000,4.230000,77.980000,78.120000,77.700000,3000.000000,0.000000,0.000000
334.970000,4.320000,77.980000,78.120000,77.700000,3000.000000,0.000000,0.000000
334.990000,4.420000,77.970000,78.120000,77.700000,3000.000000,0.000000,0.000000
335.000000,4.510000,77.970000,78.120000,77.700000,3000.000000,0.000000,0.000000
335.020000,4.600000,77.970000,78.120000,77.700000,3000.000000,0.000000,0.000000
335.030000,4.690000,77.970000,78.120000,77.690000,3000.000000,0.000000,0.000000
335.050000,4.790000,77.970000,78.120000,77.690000,3000.000000,0.000000,0.000000
335.060000,4.880000,77.970000,78.120000,77.690000,3000.000000,0.000000,0.000000
335.080000,4.970000,77.970000,78.120000,77.690000,3000.000000,0.000000,0.000000
335.090000,5.060000,77.970000,78.120000,77.690000,3000.000000,0.000000,0.000000
